item_id,store_id,category,season,price,discount,days_on_rack,sold_quantity,sold_flag
Item_2945,Store_4,Sherwani,Winter,9656,0.32,92,3,0
Item_2946,Store_5,Saree,Festive,6741,0.1,33,6,1
Item_2947,Store_1,Saree,Winter,1277,0.02,106,6,1
Item_2948,Store_1,Lehenga,Winter,1065,0.22,58,3,0
Item_2949,Store_15,Lehenga,Festive,5262,0.28,31,4,0
Item_2950,Store_20,Lehenga,Festive,6704,0.44,106,4,0
Item_2951,Store_19,Sherwani,Wedding,9594,0.46,108,7,1
Item_2952,Store_10,Lehenga,Wedding,8989,0.26,49,4,0
Item_2953,Store_18,Lehenga,Summer,7255,0.38,118,7,1
Item_2954,Store_3,Kurta,Winter,8441,0.22,91,5,1
Item_2955,Store_11,Saree,Festive,5692,0.37,35,2,0
Item_2956,Store_15,Saree,Wedding,5419,0.1,40,6,1
Item_2957,Store_11,Lehenga,Festive,8960,0.19,85,5,1
Item_2958,Store_17,Saree,Wedding,7078,0.32,65,3,0
Item_2959,Store_17,Kurta,Summer,2437,0.01,41,2,0
Item_2960,Store_6,Kurta,Summer,9620,0.36,71,8,1
Item_2961,Store_5,Lehenga,Festive,8032,0.42,40,1,0
Item_2962,Store_8,Kurta,Summer,6731,0.2,9,5,1
Item_2963,Store_2,Saree,Festive,4378,0.22,50,4,0
Item_2964,Store_16,Sherwani,Wedding,9584,0.43,83,6,1
Item_2965,Store_20,Saree,Winter,7347,0.39,56,3,0
Item_2966,Store_12,Sherwani,Summer,7401,0.14,53,5,1
Item_2967,Store_6,Lehenga,Wedding,7629,0.16,10,3,0
Item_2968,Store_1,Sherwani,Winter,5541,0.34,14,7,1
Item_2969,Store_4,Kurta,Winter,8876,0.28,100,5,1
Item_2970,Store_17,Saree,Winter,9533,0.08,27,7,1
Item_2971,Store_13,Sherwani,Wedding,9324,0.15,116,6,1
Item_2972,Store_18,Saree,Wedding,1264,0.45,21,8,1
Item_2973,Store_5,Lehenga,Festive,2434,0.34,114,6,1
Item_2974,Store_3,Lehenga,Winter,6327,0.49,88,4,0
Item_2975,Store_11,Kurta,Winter,6097,0.38,48,4,0
Item_2976,Store_13,Lehenga,Winter,2660,0.47,45,2,0
Item_2977,Store_4,Sherwani,Festive,6692,0.11,19,2,0
Item_2978,Store_14,Lehenga,Winter,3354,0.39,48,5,1
Item_2979,Store_11,Kurta,Wedding,9457,0.01,114,2,0
Item_2980,Store_10,Saree,Winter,7461,0.34,62,1,0
Item_2981,Store_19,Saree,Summer,8044,0.23,90,4,0
Item_2982,Store_18,Lehenga,Wedding,6497,0.17,54,6,1
Item_2983,Store_6,Sherwani,Festive,5549,0.43,56,6,1
Item_2984,Store_15,Kurta,Winter,7334,0.43,74,9,1
Item_2985,Store_10,Sherwani,Summer,7010,0.01,72,3,0
Item_2986,Store_5,Kurta,Festive,5926,0.3,67,9,1
Item_2987,Store_5,Lehenga,Festive,7065,0.18,62,6,1
Item_2988,Store_10,Kurta,Wedding,3179,0.21,27,11,1
Item_2989,Store_5,Kurta,Festive,5967,0.42,48,5,1
Item_2990,Store_3,Lehenga,Festive,1634,0.15,113,2,0
Item_2991,Store_6,Sherwani,Festive,4631,0.47,87,7,1
Item_2992,Store_4,Lehenga,Festive,5677,0.09,113,2,0
Item_2993,Store_18,Kurta,Winter,3218,0.33,99,2,0
Item_2994,Store_9,Lehenga,Winter,2389,0.34,48,5,1
Item_2995,Store_17,Kurta,Winter,5276,0.13,56,7,1
Item_2996,Store_13,Lehenga,Winter,2249,0.16,71,4,0
Item_2997,Store_15,Saree,Summer,8640,0.42,32,6,1
Item_2998,Store_20,Saree,Winter,6712,0.38,71,6,1
Item_2999,Store_17,Lehenga,Festive,2245,0.16,82,2,0
